Name Wetland,ID,Area (km2),Type of wetland,Species richness,Species normalized,lat,lon,SatAreaFrac,SatAreaFrac_20,SatAreaFrac_40,SatAreaFrac_60
Paraskevorema mining pool 1,GR242EUB020,0.1537,Inland,5.0,32.53090436,38.77088,23.48263,0.35086682438850403,0.2104045003652572,0.2654232382774353,0.3858873844146728
Geroplatanos mining pool,GR242EUB021,0.0349,Inland,6.0,171.9197708,38.75978,23.48249,0.35086682438850403,0.2104045003652572,0.2654232382774353,0.3858873844146728
Troupi-Kakavos mining pool 4,GR242EUB023,0.1615,Inland,8.0,49.53560372,38.75193,23.4124,0.42215508222579956,0.2749863266944885,0.346929520368576,0.4622602462768554
Aliveri mining pool,GR242EUB026,0.0562,Inland,4.0,71.17437722,38.44044,24.04122,0.34059131145477295,0.1675785630941391,0.277064710855484,0.3850845098495483
Aliveri small mining pool,GR242EUB027,0.0027,Inland,2.0,740.7407407,38.43936,24.03759,0.34059131145477295,0.1675785630941391,0.277064710855484,0.3850845098495483
Fylla artificial pond,GR242EUB029,0.1008,Inland,3.0,29.76190476,38.43732,23.67908,0.31321585178375244,0.1893603652715683,0.2165096551179886,0.3277378380298614
Troupi-Kakavos mining pool 5,GR242EUB030,0.1441,Inland,2.0,13.87925052,38.73413,23.41805,0.6621423363685608,0.5703219771385193,0.628951907157898,0.6992368102073669
Troupi-Kakavos mining pool 6,GR242EUB034,0.0698,Inland,3.0,42.97994269,38.74125,23.40152,,,,
Ilagka reservoir,GR242EUB035,0.0015,Inland,1.0,666.6666667,38.27627,24.10883,0.6276302337646484,0.557978093624115,0.6023222208023071,0.655404269695282
Troupi-Kakavos mining pool 7,GR242EUB038,0.0054,Inland,4.0,740.7407407,38.74224,23.41881,0.6621423363685608,0.5703219771385193,0.628951907157898,0.6992368102073669
Troupi-Kakavos mining pool 8,GR242EUB046,0.0405,Inland,4.0,98.7654321,38.74101,23.41187,,,,
Troupi-Kakavos mining pool 9,GR242EUB048,0.1988,Inland,3.0,15.09054326,38.74707,23.41097,,,,
Paraskevorema mining pool 2,GR242EUB049,0.0216,Inland,5.0,231.4814815,38.77386,23.48765,0.35086682438850403,0.2104045003652572,0.2654232382774353,0.3858873844146728
Tsakaioi artificial pond,GR242EUB050,0.0012,Inland,2.0,1666.666667,38.23182,24.21424,0.4468913972377777,0.3172863721847534,0.3993118703365326,0.489808976650238
Dafnousa mining pool,GR242EUB052,0.0113,Inland,4.0,353.9823009,38.71766,23.43935,0.6621423363685608,0.5703219771385193,0.628951907157898,0.6992368102073669
Paraskevorema mining pool 3,GR242EUB058,0.0732,Inland,8.0,109.2896175,38.77576,23.48341,0.35086682438850403,0.2104045003652572,0.2654232382774353,0.3858873844146728
Souvala artificial pool (Agios Nikolaos),GR242EUB060,0.06,Inland,4.0,66.66666667,38.02418,24.38336,0.5500584244728088,0.4646476507186889,0.5178581476211548,0.5753724575042725
Souvala marsh,GR242EUB067,0.0461,Inland,3.0,65.07592191,38.47054,23.65414,0.12564240396022797,0.0038465468678623,0.0211724452674388,0.1269835382699966
Paraskevorema mining pool 4,GR242EUB072,0.006,Inland,5.0,833.3333333,38.77623,23.47707,0.35086682438850403,0.2104045003652572,0.2654232382774353,0.3858873844146728
Megali Svala,GR242EUB078,0.0171,Inland,5.0,292.3976608,38.88203,23.12946,0.2092059701681137,0.0070184408687055,0.092402383685112,0.2448207139968872
Mikri Svala,GR242EUB079,0.0048,Inland,4.0,833.3333333,38.87775,23.15077,0.2092059701681137,0.0070184408687055,0.092402383685112,0.2448207139968872
Agia Eleousa marsh,GR242EUB080,0.0505,Inland,6.0,118.8118812,38.47602,23.63305,0.12564240396022797,0.0038465468678623,0.0211724452674388,0.1269835382699966
Limnos,GR242EUB08399,0.081,Inland,5.0,61.72839506,38.83734,22.85664,0.5765441656112671,0.4772969484329223,0.5300028324127197,0.6078366041183472
